Season;Week;Datum;League Name;Spielort;Team Name;Name;EDV;Match Number;Team Name Opponent;Position;Pins
22/23;1;n/a;BZL 2 Nord;Straubing;Erlangen 98;Matthias Kurz;20666;1;Erlangen 53;3;143
22/23;1;n/a;BZL 2 Nord;Straubing;Erlangen 98;Emil Friedrich;44165;2;München 9;0;165
22/23;1;n/a;BZL 2 Nord;Straubing;Erlangen 98;Liam Johnson;40298;2;München 9;1;134
22/23;1;n/a;BZL 2 Nord;Straubing;Erlangen 98;Liam Williams;73108;2;München 9;2;166
22/23;1;n/a;BZL 2 Nord;Straubing;Erlangen 98;Matthias Kurz;20666;2;München 9;3;133
22/23;1;n/a;BZL 2 Nord;Straubing;Erlangen 98;Emil Friedrich;44165;3;Bamberg 98;0;198
22/23;1;n/a;BZL 2 Nord;Straubing;Erlangen 98;Liam Johnson;40298;3;Bamberg 98;1;152
22/23;1;n/a;BZL 2 Nord;Straubing;Erlangen 98;Liam Williams;73108;3;Bamberg 98;2;127
22/23;1;n/a;BZL 2 Nord;Straubing;Erlangen 98;Matthias Kurz;20666;3;Bamberg 98;3;154
22/23;1;n/a;BZL 2 Nord;Straubing;Erlangen 98;Emil Friedrich;44165;4;Straubing 86;0;211
22/23;1;n/a;BZL 2 Nord;Straubing;Erlangen 98;Liam Johnson;40298;4;Straubing 86;1;157
22/23;1;n/a;BZL 2 Nord;Straubing;Erlangen 98;Liam Williams;73108;4;Straubing 86;2;143
22/23;1;n/a;BZL 2 Nord;Straubing;Erlangen 98;Matthias Kurz;20666;4;Straubing 86;3;145
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Henry Hartmann;65129;0;Straubing 86;0;161
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Felix Schmitz;94448;0;Straubing 86;1;123
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Tobias Becker;46991;0;Straubing 86;2;107
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Andrew Meyer;49723;0;Straubing 86;3;136
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Henry Hartmann;65129;1;Bamberg 98;0;165
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Felix Schmitz;94448;1;Bamberg 98;1;160
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Tobias Becker;46991;1;Bamberg 98;2;120
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Andrew Meyer;49723;1;Bamberg 98;3;146
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Henry Hartmann;65129;2;Erlangen 98;0;144
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Felix Schmitz;94448;2;Erlangen 98;1;164
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Tobias Becker;46991;2;Erlangen 98;2;114
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Andrew Meyer;49723;2;Erlangen 98;3;147
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Henry Hartmann;65129;3;Rosenheim 89;0;131
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Felix Schmitz;94448;3;Rosenheim 89;1;115
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Tobias Becker;46991;3;Rosenheim 89;2;133
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Andrew Meyer;49723;3;Rosenheim 89;3;160
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Henry Hartmann;65129;4;Erlangen 53;0;137
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Felix Schmitz;94448;4;Erlangen 53;1;115
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Tobias Becker;46991;4;Erlangen 53;2;109
22/23;1;n/a;BZL 2 Nord;Straubing;München 9;Andrew Meyer;49723;4;Erlangen 53;3;127
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Mason Hoffmann;65527;0;Erlangen 98;0;159
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Andreas Nguyen;64318;0;Erlangen 98;1;175
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Andreas Peters;28781;0;Erlangen 98;2;147
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Florian Davis;48591;0;Erlangen 98;3;192
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Mason Hoffmann;65527;1;Straubing 86;0;154
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Andreas Nguyen;64318;1;Straubing 86;1;142
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Andreas Peters;28781;1;Straubing 86;2;150
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Florian Davis;48591;1;Straubing 86;3;178
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Mason Hoffmann;65527;2;Erlangen 53;0;142
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Andreas Nguyen;64318;2;Erlangen 53;1;182
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Andreas Peters;28781;2;Erlangen 53;2;167
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Florian Davis;48591;2;Erlangen 53;3;195
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Mason Hoffmann;65527;3;München 9;0;154
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Andreas Nguyen;64318;3;München 9;1;181
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Andreas Peters;28781;3;München 9;2;124
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Florian Davis;48591;3;München 9;3;188
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Mason Hoffmann;65527;4;Bamberg 98;0;175
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Andreas Nguyen;64318;4;Bamberg 98;1;143
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Andreas Peters;28781;4;Bamberg 98;2;139
22/23;1;n/a;BZL 2 Nord;Straubing;Rosenheim 89;Florian Davis;48591;4;Bamberg 98;3;168
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Tom Becker;72868;0;München 9;0;184
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Sven Martin;13126;0;München 9;1;137
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Jan Rodriguez;23585;0;München 9;2;142
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Max Kaiser;98904;0;München 9;3;153
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Tom Becker;72868;1;Rosenheim 89;0;165
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Sven Martin;13126;1;Rosenheim 89;1;111
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Jan Rodriguez;23585;1;Rosenheim 89;2;160
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Max Kaiser;98904;1;Rosenheim 89;3;162
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Tom Becker;72868;2;Bamberg 98;0;176
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Sven Martin;13126;2;Bamberg 98;1;126
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Jan Rodriguez;23585;2;Bamberg 98;2;179
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Max Kaiser;98904;2;Bamberg 98;3;159
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Tom Becker;72868;3;Erlangen 53;0;181
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Sven Martin;13126;3;Erlangen 53;1;128
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Jan Rodriguez;23585;3;Erlangen 53;2;174
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Max Kaiser;98904;3;Erlangen 53;3;125
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Tom Becker;72868;4;Erlangen 98;0;172
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Sven Martin;13126;4;Erlangen 98;1;149
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Jan Rodriguez;23585;4;Erlangen 98;2;175
22/23;1;n/a;BZL 2 Nord;Straubing;Straubing 86;Max Kaiser;98904;4;Erlangen 98;3;146
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Ryan Pohl;39671;0;Erlangen 53;0;130
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Martin Gonzalez;52364;0;Erlangen 53;1;186
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Kevin König;74380;0;Erlangen 53;2;166
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Luca Ali;83517;0;Erlangen 53;3;91
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Ryan Pohl;39671;1;München 9;0;150
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Martin Gonzalez;52364;1;München 9;1;174
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Kevin König;74380;1;München 9;2;208
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Luca Ali;83517;1;München 9;3;131
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Ryan Pohl;39671;2;Straubing 86;0;120
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Martin Gonzalez;52364;2;Straubing 86;1;170
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Kevin König;74380;2;Straubing 86;2;174
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Luca Ali;83517;2;Straubing 86;3;133
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Ryan Pohl;39671;3;Erlangen 98;0;142
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Martin Gonzalez;52364;3;Erlangen 98;1;180
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Kevin König;74380;3;Erlangen 98;2;171
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Luca Ali;83517;3;Erlangen 98;3;93
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Ryan Pohl;39671;4;Rosenheim 89;0;118
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Martin Gonzalez;52364;4;Rosenheim 89;1;196
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Kevin König;74380;4;Rosenheim 89;2;165
22/23;2;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Luca Ali;83517;4;Rosenheim 89;3;110
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Noah Schwarz;17574;0;Bamberg 98;0;109
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Arthur Klein;43132;0;Bamberg 98;1;149
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Michael Davis;40723;0;Bamberg 98;2;143
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Stefan Heil;26299;0;Bamberg 98;3;139
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Noah Schwarz;17574;1;Erlangen 98;0;89
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Arthur Klein;43132;1;Erlangen 98;1;196
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Michael Davis;40723;1;Erlangen 98;2;149
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Stefan Heil;26299;1;Erlangen 98;3;144
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Noah Schwarz;17574;2;Rosenheim 89;0;96
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Arthur Klein;43132;2;Rosenheim 89;1;162
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Michael Davis;40723;2;Rosenheim 89;2;149
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Stefan Heil;26299;2;Rosenheim 89;3;119
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Noah Schwarz;17574;3;Straubing 86;0;103
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Arthur Klein;43132;3;Straubing 86;1;177
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Michael Davis;40723;3;Straubing 86;2;132
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Stefan Heil;26299;3;Straubing 86;3;134
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Noah Schwarz;17574;4;München 9;0;121
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Arthur Klein;43132;4;München 9;1;172
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Michael Davis;40723;4;München 9;2;128
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Stefan Heil;26299;4;München 9;3;117
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Emil Friedrich;44165;0;Rosenheim 89;0;187
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Liam Johnson;40298;0;Rosenheim 89;1;137
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Liam Williams;73108;0;Rosenheim 89;2;148
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Matthias Kurz;20666;0;Rosenheim 89;3;131
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Emil Friedrich;44165;1;Erlangen 53;0;212
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Liam Johnson;40298;1;Erlangen 53;1;181
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Liam Williams;73108;1;Erlangen 53;2;158
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Matthias Kurz;20666;1;Erlangen 53;3;134
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Emil Friedrich;44165;2;München 9;0;187
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Liam Johnson;40298;2;München 9;1;154
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Liam Williams;73108;2;München 9;2;155
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Matthias Kurz;20666;2;München 9;3;110
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Emil Friedrich;44165;3;Bamberg 98;0;178
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Liam Johnson;40298;3;Bamberg 98;1;167
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Liam Williams;73108;3;Bamberg 98;2;147
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Matthias Kurz;20666;3;Bamberg 98;3;141
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Emil Friedrich;44165;4;Straubing 86;0;190
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Liam Johnson;40298;4;Straubing 86;1;149
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Liam Williams;73108;4;Straubing 86;2;144
22/23;2;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Matthias Kurz;20666;4;Straubing 86;3;130
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Henry Hartmann;65129;0;Straubing 86;0;134
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Felix Schmitz;94448;0;Straubing 86;1;162
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Tobias Becker;46991;0;Straubing 86;2;133
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Andrew Meyer;49723;0;Straubing 86;3;124
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Henry Hartmann;65129;1;Bamberg 98;0;161
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Felix Schmitz;94448;1;Bamberg 98;1;118
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Tobias Becker;46991;1;Bamberg 98;2;108
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Andrew Meyer;49723;1;Bamberg 98;3;133
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Henry Hartmann;65129;2;Erlangen 98;0;158
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Felix Schmitz;94448;2;Erlangen 98;1;130
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Tobias Becker;46991;2;Erlangen 98;2;105
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Andrew Meyer;49723;2;Erlangen 98;3;138
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Henry Hartmann;65129;3;Rosenheim 89;0;148
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Felix Schmitz;94448;3;Rosenheim 89;1;115
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Tobias Becker;46991;3;Rosenheim 89;2;137
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Andrew Meyer;49723;3;Rosenheim 89;3;152
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Henry Hartmann;65129;4;Erlangen 53;0;140
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Felix Schmitz;94448;4;Erlangen 53;1;125
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Tobias Becker;46991;4;Erlangen 53;2;138
22/23;2;n/a;BZL 2 Nord;Erlangen;München 9;Andrew Meyer;49723;4;Erlangen 53;3;166
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Mason Hoffmann;65527;0;Erlangen 98;0;165
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Andreas Nguyen;64318;0;Erlangen 98;1;142
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Andreas Peters;28781;0;Erlangen 98;2;148
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Florian Davis;48591;0;Erlangen 98;3;159
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Mason Hoffmann;65527;1;Straubing 86;0;143
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Andreas Nguyen;64318;1;Straubing 86;1;137
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Andreas Peters;28781;1;Straubing 86;2;159
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Florian Davis;48591;1;Straubing 86;3;164
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Mason Hoffmann;65527;2;Erlangen 53;0;168
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Andreas Nguyen;64318;2;Erlangen 53;1;167
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Andreas Peters;28781;2;Erlangen 53;2;129
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Florian Davis;48591;2;Erlangen 53;3;195
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Mason Hoffmann;65527;3;München 9;0;150
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Andreas Nguyen;64318;3;München 9;1;169
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Andreas Peters;28781;3;München 9;2;147
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Florian Davis;48591;3;München 9;3;192
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Mason Hoffmann;65527;4;Bamberg 98;0;160
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Andreas Nguyen;64318;4;Bamberg 98;1;173
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Andreas Peters;28781;4;Bamberg 98;2;129
22/23;2;n/a;BZL 2 Nord;Erlangen;Rosenheim 89;Florian Davis;48591;4;Bamberg 98;3;196
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Tom Becker;72868;0;München 9;0;168
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Sven Martin;13126;0;München 9;1;147
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Jan Rodriguez;23585;0;München 9;2;155
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Max Kaiser;98904;0;München 9;3;126
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Tom Becker;72868;1;Rosenheim 89;0;160
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Sven Martin;13126;1;Rosenheim 89;1;143
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Jan Rodriguez;23585;1;Rosenheim 89;2;168
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Max Kaiser;98904;1;Rosenheim 89;3;130
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Tom Becker;72868;2;Bamberg 98;0;202
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Sven Martin;13126;2;Bamberg 98;1;153
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Jan Rodriguez;23585;2;Bamberg 98;2;143
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Max Kaiser;98904;2;Bamberg 98;3;119
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Tom Becker;72868;3;Erlangen 53;0;166
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Sven Martin;13126;3;Erlangen 53;1;117
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Jan Rodriguez;23585;3;Erlangen 53;2;164
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Max Kaiser;98904;3;Erlangen 53;3;132
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Tom Becker;72868;4;Erlangen 98;0;192
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Sven Martin;13126;4;Erlangen 98;1;110
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Jan Rodriguez;23585;4;Erlangen 98;2;140
22/23;2;n/a;BZL 2 Nord;Erlangen;Straubing 86;Max Kaiser;98904;4;Erlangen 98;3;140
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Ryan Pohl;39671;0;Erlangen 53;0;145
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Martin Gonzalez;52364;0;Erlangen 53;1;203
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Kevin König;74380;0;Erlangen 53;2;201
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Luca Ali;83517;0;Erlangen 53;3;139
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Ryan Pohl;39671;1;München 9;0;115
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Martin Gonzalez;52364;1;München 9;1;198
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Kevin König;74380;1;München 9;2;189
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Luca Ali;83517;1;München 9;3;118
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Ryan Pohl;39671;2;Straubing 86;0;130
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Martin Gonzalez;52364;2;Straubing 86;1;195
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Kevin König;74380;2;Straubing 86;2;161
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Luca Ali;83517;2;Straubing 86;3;93
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Ryan Pohl;39671;3;Erlangen 98;0;140
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Martin Gonzalez;52364;3;Erlangen 98;1;208
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Kevin König;74380;3;Erlangen 98;2;195
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Luca Ali;83517;3;Erlangen 98;3;106
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Ryan Pohl;39671;4;Rosenheim 89;0;151
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Martin Gonzalez;52364;4;Rosenheim 89;1;198
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Kevin König;74380;4;Rosenheim 89;2;162
22/23;3;n/a;BZL 2 Nord;Erlangen;Bamberg 98;Luca Ali;83517;4;Rosenheim 89;3;102
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Noah Schwarz;17574;0;Bamberg 98;0;115
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Arthur Klein;43132;0;Bamberg 98;1;173
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Michael Davis;40723;0;Bamberg 98;2;161
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Stefan Heil;26299;0;Bamberg 98;3;146
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Noah Schwarz;17574;1;Erlangen 98;0;112
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Arthur Klein;43132;1;Erlangen 98;1;185
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Michael Davis;40723;1;Erlangen 98;2;124
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Stefan Heil;26299;1;Erlangen 98;3;131
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Noah Schwarz;17574;2;Rosenheim 89;0;98
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Arthur Klein;43132;2;Rosenheim 89;1;169
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Michael Davis;40723;2;Rosenheim 89;2;116
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Stefan Heil;26299;2;Rosenheim 89;3;117
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Noah Schwarz;17574;3;Straubing 86;0;106
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Arthur Klein;43132;3;Straubing 86;1;173
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Michael Davis;40723;3;Straubing 86;2;149
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Stefan Heil;26299;3;Straubing 86;3;133
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Noah Schwarz;17574;4;München 9;0;123
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Arthur Klein;43132;4;München 9;1;171
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Michael Davis;40723;4;München 9;2;153
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 53;Stefan Heil;26299;4;München 9;3;127
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Emil Friedrich;44165;0;Rosenheim 89;0;204
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Liam Johnson;40298;0;Rosenheim 89;1;179
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Liam Williams;73108;0;Rosenheim 89;2;158
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Matthias Kurz;20666;0;Rosenheim 89;3;149
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Emil Friedrich;44165;1;Erlangen 53;0;179
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Liam Johnson;40298;1;Erlangen 53;1;159
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Liam Williams;73108;1;Erlangen 53;2;129
22/23;3;n/a;BZL 2 Nord;Erlangen;Erlangen 98;Matthias Kurz;20666;1;Erlangen 53;3;135
